Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases
11/11/2021,IN,India,SEARO,13091,34401670
11/12/2021,IN,India,SEARO,12516,34414186
11/13/2021,IN,India,SEARO,11850,34426036
11/14/2021,IN,India,SEARO,11271,34437307
11/15/2021,IN,India,SEARO,10229,34447536
11/16/2021,IN,India,SEARO,8865,34456401
11/17/2021,IN,India,SEARO,10197,34466598
11/18/2021,IN,India,SEARO,11919,34478517
11/19/2021,IN,India,SEARO,11106,34489623
11/20/2021,IN,India,SEARO,10302,34499925
11/21/2021,IN,India,SEARO,10488,34510413
11/22/2021,IN,India,SEARO,8488,34518901
11/23/2021,IN,India,SEARO,7579,34526480
11/24/2021,IN,India,SEARO,9283,34535763
11/25/2021,IN,India,SEARO,9119,34544882
11/26/2021,IN,India,SEARO,10549,34555431
11/27/2021,IN,India,SEARO,8318,34563749
11/28/2021,IN,India,SEARO,8774,34572523
11/29/2021,IN,India,SEARO,8309,34580832
11/30/2021,IN,India,SEARO,6990,34587822
12/1/2021,IN,India,SEARO,8954,34596776
12/2/2021,IN,India,SEARO,9765,34606541
12/3/2021,IN,India,SEARO,9216,34615757
12/4/2021,IN,India,SEARO,8603,34624360
12/5/2021,IN,India,SEARO,8895,34633255
12/6/2021,IN,India,SEARO,8306,34641561
12/7/2021,IN,India,SEARO,6822,34648383
12/8/2021,IN,India,SEARO,8439,34656822
12/9/2021,IN,India,SEARO,9419,34666241
12/10/2021,IN,India,SEARO,8503,34674744
12/11/2021,IN,India,SEARO,7992,34682736
12/12/2021,IN,India,SEARO,7774,34690510
12/13/2021,IN,India,SEARO,7350,34697860
12/14/2021,IN,India,SEARO,5784,34703644
12/15/2021,IN,India,SEARO,6984,34710628
12/16/2021,IN,India,SEARO,7974,34718602
12/17/2021,IN,India,SEARO,7447,34726049
12/18/2021,IN,India,SEARO,7145,34733194
12/19/2021,IN,India,SEARO,7081,34740275
12/20/2021,IN,India,SEARO,6563,34746838
12/21/2021,IN,India,SEARO,5326,34752164
12/22/2021,IN,India,SEARO,6317,34758481
12/23/2021,IN,India,SEARO,7495,34765976
12/24/2021,IN,India,SEARO,6650,34772626
12/25/2021,IN,India,SEARO,7189,34779815
12/26/2021,IN,India,SEARO,6987,34786802
12/27/2021,IN,India,SEARO,6531,34793333
12/28/2021,IN,India,SEARO,6358,34799691
12/29/2021,IN,India,SEARO,9195,34808886
12/30/2021,IN,India,SEARO,13154,34822040
12/31/2021,IN,India,SEARO,16764,34838804
1/1/2022,IN,India,SEARO,22775,34861579
1/2/2022,IN,India,SEARO,27553,34889132
1/3/2022,IN,India,SEARO,33750,34922882
1/4/2022,IN,India,SEARO,37379,34960261
1/5/2022,IN,India,SEARO,58097,35018358
1/6/2022,IN,India,SEARO,90928,35109286
1/7/2022,IN,India,SEARO,117100,35226386
1/8/2022,IN,India,SEARO,141986,35368372
1/9/2022,IN,India,SEARO,159632,35528004
1/10/2022,IN,India,SEARO,179723,35707727
1/11/2022,IN,India,SEARO,168063,35875790
1/12/2022,IN,India,SEARO,194720,36070510
1/13/2022,IN,India,SEARO,247417,36317927
1/14/2022,IN,India,SEARO,264202,36582129
1/15/2022,IN,India,SEARO,268833,36850962
1/16/2022,IN,India,SEARO,271202,37122164
1/17/2022,IN,India,SEARO,258089,37380253
1/18/2022,IN,India,SEARO,238018,37618271
1/19/2022,IN,India,SEARO,282970,37901241
1/20/2022,IN,India,SEARO,317532,38218773
1/21/2022,IN,India,SEARO,347254,38566027
1/22/2022,IN,India,SEARO,337704,38903731
1/23/2022,IN,India,SEARO,333533,39237264
1/24/2022,IN,India,SEARO,306064,39543328
1/25/2022,IN,India,SEARO,255874,39799202
1/26/2022,IN,India,SEARO,285914,40085116
1/27/2022,IN,India,SEARO,286384,40371500
1/28/2022,IN,India,SEARO,251209,40622709
1/29/2022,IN,India,SEARO,235532,40858241
1/30/2022,IN,India,SEARO,234281,41092522
1/31/2022,IN,India,SEARO,209918,41302440
2/1/2022,IN,India,SEARO,167059,41469499
2/2/2022,IN,India,SEARO,161386,41630885
2/3/2022,IN,India,SEARO,172433,41803318
2/4/2022,IN,India,SEARO,149394,41952712
2/5/2022,IN,India,SEARO,127952,42080664
2/6/2022,IN,India,SEARO,107474,42188138
2/7/2022,IN,India,SEARO,83876,42272014
2/8/2022,IN,India,SEARO,67597,42339611
2/9/2022,IN,India,SEARO,71365,42410976
2/10/2022,IN,India,SEARO,67084,42478060
2/11/2022,IN,India,SEARO,58077,42536137
2/12/2022,IN,India,SEARO,50407,42586544
2/13/2022,IN,India,SEARO,44877,42631421
2/14/2022,IN,India,SEARO,34113,42665534
2/15/2022,IN,India,SEARO,27409,42692943
2/16/2022,IN,India,SEARO,30615,42723558
2/17/2022,IN,India,SEARO,30757,42754315
2/18/2022,IN,India,SEARO,25920,42780235
2/19/2022,IN,India,SEARO,22270,42802505
2/20/2022,IN,India,SEARO,19968,42822473
2/21/2022,IN,India,SEARO,16051,42838524
2/22/2022,IN,India,SEARO,13405,42851929
2/23/2022,IN,India,SEARO,15102,42867031
2/24/2022,IN,India,SEARO,14148,42881179
2/25/2022,IN,India,SEARO,13166,42894345
2/26/2022,IN,India,SEARO,11499,42905844
2/27/2022,IN,India,SEARO,10273,42916117
2/28/2022,IN,India,SEARO,8013,42924130
3/1/2022,IN,India,SEARO,6915,42931045
3/2/2022,IN,India,SEARO,7554,42938599
3/3/2022,IN,India,SEARO,6561,42945160
3/4/2022,IN,India,SEARO,6396,42951556
3/5/2022,IN,India,SEARO,5921,42957477
3/6/2022,IN,India,SEARO,5476,42962953
3/7/2022,IN,India,SEARO,4362,42967315
3/8/2022,IN,India,SEARO,3993,42971308
3/9/2022,IN,India,SEARO,4575,42975883
3/10/2022,IN,India,SEARO,4184,42980067
3/11/2022,IN,India,SEARO,4194,42984261
3/12/2022,IN,India,SEARO,3614,42987875
3/13/2022,IN,India,SEARO,3116,42990991
3/14/2022,IN,India,SEARO,2503,42993494
3/15/2022,IN,India,SEARO,2568,42996062
3/16/2022,IN,India,SEARO,2876,42998938
3/17/2022,IN,India,SEARO,2539,43001477
3/18/2022,IN,India,SEARO,2528,43004005
3/19/2022,IN,India,SEARO,2075,43006080
3/20/2022,IN,India,SEARO,1761,43007841
3/21/2022,IN,India,SEARO,1549,43009390
3/22/2022,IN,India,SEARO,1581,43010971
3/23/2022,IN,India,SEARO,1778,43012749
3/24/2022,IN,India,SEARO,1938,43014687
3/25/2022,IN,India,SEARO,1685,43016372
3/26/2022,IN,India,SEARO,1660,43018032
3/27/2022,IN,India,SEARO,1421,43019453
3/28/2022,IN,India,SEARO,1270,43020723
3/29/2022,IN,India,SEARO,1259,43021982
3/30/2022,IN,India,SEARO,1233,43023215
3/31/2022,IN,India,SEARO,1225,43024440
4/1/2022,IN,India,SEARO,1335,43025775
4/2/2022,IN,India,SEARO,1260,43027035
4/3/2022,IN,India,SEARO,1096,43028131
4/4/2022,IN,India,SEARO,913,43029044
4/5/2022,IN,India,SEARO,795,43029839
4/6/2022,IN,India,SEARO,1086,43030925
4/7/2022,IN,India,SEARO,1033,43031958
4/8/2022,IN,India,SEARO,1109,43033067
4/9/2022,IN,India,SEARO,1150,43034217
4/10/2022,IN,India,SEARO,1054,43035271
4/11/2022,IN,India,SEARO,861,43036132
4/12/2022,IN,India,SEARO,796,43036928
4/13/2022,IN,India,SEARO,1088,43038016
4/14/2022,IN,India,SEARO,1007,43039023
4/15/2022,IN,India,SEARO,949,43039972
4/16/2022,IN,India,SEARO,975,43040947
4/17/2022,IN,India,SEARO,1150,43042097
4/18/2022,IN,India,SEARO,2183,43044280
4/19/2022,IN,India,SEARO,1247,43045527
4/20/2022,IN,India,SEARO,2067,43047594
4/21/2022,IN,India,SEARO,2380,43049974
4/22/2022,IN,India,SEARO,2451,43052425
4/23/2022,IN,India,SEARO,2527,43054952
4/24/2022,IN,India,SEARO,2593,43057545
4/25/2022,IN,India,SEARO,2541,43060086
4/26/2022,IN,India,SEARO,2483,43062569
4/27/2022,IN,India,SEARO,2927,43065496
4/28/2022,IN,India,SEARO,3303,43068799
4/29/2022,IN,India,SEARO,3377,43072176
4/30/2022,IN,India,SEARO,3688,43075864
5/1/2022,IN,India,SEARO,3324,43079188
5/2/2022,IN,India,SEARO,3157,43082345
5/3/2022,IN,India,SEARO,2568,43084913
5/4/2022,IN,India,SEARO,3205,43088118
5/5/2022,IN,India,SEARO,3275,43091393
5/6/2022,IN,India,SEARO,3545,43094938
5/7/2022,IN,India,SEARO,3805,43098743
5/8/2022,IN,India,SEARO,3451,43102194
5/9/2022,IN,India,SEARO,3207,43105401
5/10/2022,IN,India,SEARO,2288,43107689
5/11/2022,IN,India,SEARO,2897,43110586
5/12/2022,IN,India,SEARO,2827,43113413
5/13/2022,IN,India,SEARO,2841,43116254
5/14/2022,IN,India,SEARO,2858,43119112
5/15/2022,IN,India,SEARO,2487,43121599
5/16/2022,IN,India,SEARO,2202,43123801
5/17/2022,IN,India,SEARO,1569,43125370
5/18/2022,IN,India,SEARO,1829,43127199
5/19/2022,IN,India,SEARO,2364,43129563
5/20/2022,IN,India,SEARO,2259,43131822
5/21/2022,IN,India,SEARO,2323,43134145
5/22/2022,IN,India,SEARO,2226,43136371
5/23/2022,IN,India,SEARO,2022,43138393
5/24/2022,IN,India,SEARO,1675,43140068
5/25/2022,IN,India,SEARO,2124,43142192
5/26/2022,IN,India,SEARO,2628,43144820
5/27/2022,IN,India,SEARO,2710,43147530
5/28/2022,IN,India,SEARO,2685,43150215
5/29/2022,IN,India,SEARO,2828,43153043
5/30/2022,IN,India,SEARO,2706,43155749
5/31/2022,IN,India,SEARO,2338,43158087
6/1/2022,IN,India,SEARO,2745,43160832
6/2/2022,IN,India,SEARO,3712,43164544
6/3/2022,IN,India,SEARO,4041,43168585
6/4/2022,IN,India,SEARO,3962,43172547
6/5/2022,IN,India,SEARO,4270,43176817
6/6/2022,IN,India,SEARO,4518,43181335
6/7/2022,IN,India,SEARO,3714,43185049
6/8/2022,IN,India,SEARO,5233,43190282
6/9/2022,IN,India,SEARO,7240,43197522
6/10/2022,IN,India,SEARO,7584,43205106
6/11/2022,IN,India,SEARO,8329,43213435
6/12/2022,IN,India,SEARO,8582,43222017
6/13/2022,IN,India,SEARO,8084,43230101
6/14/2022,IN,India,SEARO,6594,43236695
6/15/2022,IN,India,SEARO,8822,43245517
6/16/2022,IN,India,SEARO,12213,43257730
6/17/2022,IN,India,SEARO,12847,43270577
6/18/2022,IN,India,SEARO,13216,43283793
6/19/2022,IN,India,SEARO,12899,43296692
6/20/2022,IN,India,SEARO,12781,43309473
6/21/2022,IN,India,SEARO,9923,43319396
6/22/2022,IN,India,SEARO,12249,43331645
6/23/2022,IN,India,SEARO,13313,43344958
6/24/2022,IN,India,SEARO,17336,43362294
6/25/2022,IN,India,SEARO,15940,43378234
6/26/2022,IN,India,SEARO,11739,43389973
6/27/2022,IN,India,SEARO,17073,43407046
6/28/2022,IN,India,SEARO,11793,43418839
6/29/2022,IN,India,SEARO,14506,43433345
6/30/2022,IN,India,SEARO,18819,43452164
7/1/2022,IN,India,SEARO,17070,43469234
7/2/2022,IN,India,SEARO,17092,43486326
7/3/2022,IN,India,SEARO,16103,43502429
7/4/2022,IN,India,SEARO,16135,43518564
7/5/2022,IN,India,SEARO,13086,43531650
7/6/2022,IN,India,SEARO,16159,43547809
7/7/2022,IN,India,SEARO,18930,43566739
7/8/2022,IN,India,SEARO,18815,43585554
7/9/2022,IN,India,SEARO,18840,43604394
7/10/2022,IN,India,SEARO,18257,43622651
7/11/2022,IN,India,SEARO,16678,43639329
7/12/2022,IN,India,SEARO,13615,43652944
7/13/2022,IN,India,SEARO,16906,43669850
7/14/2022,IN,India,SEARO,20139,43689989
7/15/2022,IN,India,SEARO,20038,43710027
7/16/2022,IN,India,SEARO,20044,43730071
7/17/2022,IN,India,SEARO,20528,43750599
7/18/2022,IN,India,SEARO,16935,43767534
7/19/2022,IN,India,SEARO,15528,43783062
7/20/2022,IN,India,SEARO,20557,43803619
7/21/2022,IN,India,SEARO,21566,43825185
7/22/2022,IN,India,SEARO,21880,43847065
7/23/2022,IN,India,SEARO,21411,43868476
7/24/2022,IN,India,SEARO,20279,43888755
7/25/2022,IN,India,SEARO,16866,43905621
7/26/2022,IN,India,SEARO,14830,43920451
7/27/2022,IN,India,SEARO,18313,43938764
7/28/2022,IN,India,SEARO,20557,43959321
7/29/2022,IN,India,SEARO,20409,43979730
7/30/2022,IN,India,SEARO,20408,44000138
7/31/2022,IN,India,SEARO,19673,44019811
8/1/2022,IN,India,SEARO,16464,44036275
8/2/2022,IN,India,SEARO,13734,44050009
8/3/2022,IN,India,SEARO,17135,44067144
8/4/2022,IN,India,SEARO,19893,44087037
8/5/2022,IN,India,SEARO,20551,44107588
8/6/2022,IN,India,SEARO,19406,44126994
8/7/2022,IN,India,SEARO,18738,44145732
8/8/2022,IN,India,SEARO,16167,44161899
8/9/2022,IN,India,SEARO,12751,44174650
8/10/2022,IN,India,SEARO,16047,44190697
8/11/2022,IN,India,SEARO,16299,44206996
8/12/2022,IN,India,SEARO,16561,44223557
8/13/2022,IN,India,SEARO,15815,44239372
8/14/2022,IN,India,SEARO,14092,44253464
8/15/2022,IN,India,SEARO,14917,44268381
8/16/2022,IN,India,SEARO,8813,44277194
8/17/2022,IN,India,SEARO,9062,44286256
8/18/2022,IN,India,SEARO,12608,44298864
8/19/2022,IN,India,SEARO,15754,44314618
8/20/2022,IN,India,SEARO,13272,44327890
8/21/2022,IN,India,SEARO,11539,44339429
8/22/2022,IN,India,SEARO,9531,44348960
8/23/2022,IN,India,SEARO,8586,44357546
8/24/2022,IN,India,SEARO,10649,44368195
8/25/2022,IN,India,SEARO,10725,44378920
8/26/2022,IN,India,SEARO,10256,44389176
8/27/2022,IN,India,SEARO,9520,44398696
8/28/2022,IN,India,SEARO,9436,44408132
8/29/2022,IN,India,SEARO,7591,44415723
8/30/2022,IN,India,SEARO,5439,44421162
8/31/2022,IN,India,SEARO,7231,44428393
9/1/2022,IN,India,SEARO,7946,44436339
9/2/2022,IN,India,SEARO,6168,44442507
9/3/2022,IN,India,SEARO,7211,44449718
9/4/2022,IN,India,SEARO,6817,44456535
9/5/2022,IN,India,SEARO,5910,44462445
9/6/2022,IN,India,SEARO,4417,44466862
9/7/2022,IN,India,SEARO,5379,44472241
9/8/2022,IN,India,SEARO,6395,44478636
9/9/2022,IN,India,SEARO,6093,44484729
9/10/2022,IN,India,SEARO,5554,44490283
9/11/2022,IN,India,SEARO,5076,44495359
9/12/2022,IN,India,SEARO,5221,44500580
9/13/2022,IN,India,SEARO,4369,44504949
9/14/2022,IN,India,SEARO,5108,44510057
9/15/2022,IN,India,SEARO,6422,44516479
9/16/2022,IN,India,SEARO,6298,44522777
9/17/2022,IN,India,SEARO,5747,44528524
9/18/2022,IN,India,SEARO,5664,44534188
9/19/2022,IN,India,SEARO,4858,44539046
9/20/2022,IN,India,SEARO,4043,44543089
9/21/2022,IN,India,SEARO,4510,44547599
9/22/2022,IN,India,SEARO,5443,44553042
9/23/2022,IN,India,SEARO,5383,44558425
9/24/2022,IN,India,SEARO,4912,44563337
9/25/2022,IN,India,SEARO,4777,44568114
9/26/2022,IN,India,SEARO,4129,44572243
9/27/2022,IN,India,SEARO,3230,44575473
9/28/2022,IN,India,SEARO,3615,44579088
9/29/2022,IN,India,SEARO,4272,44583360
9/30/2022,IN,India,SEARO,3947,44587307
10/1/2022,IN,India,SEARO,3805,44591112
10/2/2022,IN,India,SEARO,3375,44594487
10/3/2022,IN,India,SEARO,3011,44597498
10/4/2022,IN,India,SEARO,1968,44599466
10/5/2022,IN,India,SEARO,2468,44601934
10/6/2022,IN,India,SEARO,2529,44604463
10/7/2022,IN,India,SEARO,1997,44606460
10/8/2022,IN,India,SEARO,2797,44609257
10/9/2022,IN,India,SEARO,2756,44612013
10/10/2022,IN,India,SEARO,2424,44614437
10/11/2022,IN,India,SEARO,1957,44616394
10/12/2022,IN,India,SEARO,2139,44618533
10/13/2022,IN,India,SEARO,2786,44621319
10/14/2022,IN,India,SEARO,2678,44623997
10/15/2022,IN,India,SEARO,2430,44626427
10/16/2022,IN,India,SEARO,2401,44628828
10/17/2022,IN,India,SEARO,2060,44630888
10/18/2022,IN,India,SEARO,1542,44632430
10/19/2022,IN,India,SEARO,1946,44634376
10/20/2022,IN,India,SEARO,2141,44636517
10/21/2022,IN,India,SEARO,2119,44638636
10/22/2022,IN,India,SEARO,2112,44640748
10/23/2022,IN,India,SEARO,1994,44642742
10/24/2022,IN,India,SEARO,1334,44644076
10/25/2022,IN,India,SEARO,862,44644938
10/26/2022,IN,India,SEARO,830,44645768
10/27/2022,IN,India,SEARO,1112,44646880
10/28/2022,IN,India,SEARO,2208,44649088
10/29/2022,IN,India,SEARO,1574,44650662
10/30/2022,IN,India,SEARO,1604,44652266
10/31/2022,IN,India,SEARO,1326,44653592
11/1/2022,IN,India,SEARO,1046,44654638
11/2/2022,IN,India,SEARO,1190,44655828
11/3/2022,IN,India,SEARO,1321,44657149
11/4/2022,IN,India,SEARO,1216,44658365
11/5/2022,IN,India,SEARO,1082,44659447
11/6/2022,IN,India,SEARO,1132,44660579
11/7/2022,IN,India,SEARO,937,44661516
11/8/2022,IN,India,SEARO,625,44662141
11/9/2022,IN,India,SEARO,811,44662952
11/10/2022,IN,India,SEARO,1016,44663968
11/11/2022,IN,India,SEARO,842,44664810
11/12/2022,IN,India,SEARO,833,44665643
11/13/2022,IN,India,SEARO,734,44666377
11/14/2022,IN,India,SEARO,547,44666924
11/15/2022,IN,India,SEARO,-749,44666175
11/16/2022,IN,India,SEARO,501,44666676
11/17/2022,IN,India,SEARO,635,44667311
11/18/2022,IN,India,SEARO,656,44667967
11/19/2022,IN,India,SEARO,556,44668523
11/20/2022,IN,India,SEARO,492,44669015
11/21/2022,IN,India,SEARO,406,44669421
11/22/2022,IN,India,SEARO,294,44669715
11/23/2022,IN,India,SEARO,360,44670075
11/24/2022,IN,India,SEARO,408,44670483
11/25/2022,IN,India,SEARO,347,44670830
11/26/2022,IN,India,SEARO,389,44671219
11/27/2022,IN,India,SEARO,343,44671562
11/28/2022,IN,India,SEARO,291,44671853
11/29/2022,IN,India,SEARO,215,44672068
11/30/2022,IN,India,SEARO,279,44672347
1/3/2020,US,United States of America,AMRO,0,0
1/4/2020,US,United States of America,AMRO,0,0
1/5/2020,US,United States of America,AMRO,0,0
1/6/2020,US,United States of America,AMRO,0,0
1/7/2020,US,United States of America,AMRO,0,0
1/8/2020,US,United States of America,AMRO,0,0
1/9/2020,US,United States of America,AMRO,0,0
1/10/2020,US,United States of America,AMRO,0,0
1/11/2020,US,United States of America,AMRO,0,0
1/12/2020,US,United States of America,AMRO,0,0
1/13/2020,US,United States of America,AMRO,0,0
1/14/2020,US,United States of America,AMRO,0,0
1/15/2020,US,United States of America,AMRO,0,0
1/16/2020,US,United States of America,AMRO,0,0
1/17/2020,US,United States of America,AMRO,0,0
1/18/2020,US,United States of America,AMRO,0,0
1/19/2020,US,United States of America,AMRO,0,0
1/20/2020,US,United States of America,AMRO,1,1
1/21/2020,US,United States of America,AMRO,0,1
1/22/2020,US,United States of America,AMRO,0,1
1/23/2020,US,United States of America,AMRO,0,1
1/24/2020,US,United States of America,AMRO,0,1
1/25/2020,US,United States of America,AMRO,5,6
1/26/2020,US,United States of America,AMRO,1,7
1/27/2020,US,United States of America,AMRO,0,7
1/28/2020,US,United States of America,AMRO,1,8
1/29/2020,US,United States of America,AMRO,0,8
1/30/2020,US,United States of America,AMRO,0,8
1/31/2020,US,United States of America,AMRO,0,8
2/1/2020,US,United States of America,AMRO,0,8
2/2/2020,US,United States of America,AMRO,1,9
2/3/2020,US,United States of America,AMRO,1,10
2/4/2020,US,United States of America,AMRO,3,13
2/5/2020,US,United States of America,AMRO,4,17
2/6/2020,US,United States of America,AMRO,2,19
2/7/2020,US,United States of America,AMRO,0,19
2/8/2020,US,United States of America,AMRO,0,19
2/9/2020,US,United States of America,AMRO,1,20
2/10/2020,US,United States of America,AMRO,0,20
2/11/2020,US,United States of America,AMRO,0,20
2/12/2020,US,United States of America,AMRO,0,20
2/13/2020,US,United States of America,AMRO,0,20
2/14/2020,US,United States of America,AMRO,2,22
2/15/2020,US,United States of America,AMRO,1,23
2/16/2020,US,United States of America,AMRO,1,24
2/17/2020,US,United States of America,AMRO,0,24
2/18/2020,US,United States of America,AMRO,0,24
2/19/2020,US,United States of America,AMRO,2,26
2/20/2020,US,United States of America,AMRO,5,31
2/21/2020,US,United States of America,AMRO,3,34
2/22/2020,US,United States of America,AMRO,1,35
2/23/2020,US,United States of America,AMRO,5,40
2/24/2020,US,United States of America,AMRO,8,48
2/25/2020,US,United States of America,AMRO,0,48
2/26/2020,US,United States of America,AMRO,4,52
2/27/2020,US,United States of America,AMRO,4,56
2/28/2020,US,United States of America,AMRO,8,64
2/29/2020,US,United States of America,AMRO,5,69
3/1/2020,US,United States of America,AMRO,4,73
3/2/2020,US,United States of America,AMRO,9,82
3/3/2020,US,United States of America,AMRO,18,100
3/4/2020,US,United States of America,AMRO,35,135
3/5/2020,US,United States of America,AMRO,51,186
3/6/2020,US,United States of America,AMRO,70,256
3/7/2020,US,United States of America,AMRO,78,334
3/8/2020,US,United States of America,AMRO,130,464
3/9/2020,US,United States of America,AMRO,146,610
3/10/2020,US,United States of America,AMRO,212,822
3/11/2020,US,United States of America,AMRO,390,1212
3/12/2020,US,United States of America,AMRO,497,1709
3/13/2020,US,United States of America,AMRO,525,2234
3/14/2020,US,United States of America,AMRO,727,2961
3/15/2020,US,United States of America,AMRO,968,3929
3/16/2020,US,United States of America,AMRO,1219,5148
3/17/2020,US,United States of America,AMRO,2135,7283
3/18/2020,US,United States of America,AMRO,2369,9652
3/19/2020,US,United States of America,AMRO,3229,12881
3/20/2020,US,United States of America,AMRO,4862,17743
3/21/2020,US,United States of America,AMRO,6113,23856
3/22/2020,US,United States of America,AMRO,7559,31415
3/23/2020,US,United States of America,AMRO,9110,40525
3/24/2020,US,United States of America,AMRO,10765,51290
3/25/2020,US,United States of America,AMRO,10754,62044
3/26/2020,US,United States of America,AMRO,11332,73376
3/27/2020,US,United States of America,AMRO,14115,87491
3/28/2020,US,United States of America,AMRO,18474,105965
3/29/2020,US,United States of America,AMRO,20344,126309
3/30/2020,US,United States of America,AMRO,20673,146982
3/31/2020,US,United States of America,AMRO,26161,173143
4/1/2020,US,United States of America,AMRO,15536,188679
4/2/2020,US,United States of America,AMRO,23260,211939
4/3/2020,US,United States of America,AMRO,28674,240613
4/4/2020,US,United States of America,AMRO,29790,270403
4/5/2020,US,United States of America,AMRO,32057,302460
4/6/2020,US,United States of America,AMRO,32134,334594
4/7/2020,US,United States of America,AMRO,26984,361578
4/8/2020,US,United States of America,AMRO,28629,390207
4/9/2020,US,United States of America,AMRO,29355,419562
4/10/2020,US,United States of America,AMRO,34148,453710
4/11/2020,US,United States of America,AMRO,34743,488453
4/12/2020,US,United States of America,AMRO,33179,521632
4/13/2020,US,United States of America,AMRO,31535,553167
4/14/2020,US,United States of America,AMRO,27094,580261
4/15/2020,US,United States of America,AMRO,25244,605505
4/16/2020,US,United States of America,AMRO,25259,630764
4/17/2020,US,United States of America,AMRO,25208,655972
4/18/2020,US,United States of America,AMRO,31494,687466
4/19/2020,US,United States of America,AMRO,30316,717782
4/20/2020,US,United States of America,AMRO,28281,746063
4/21/2020,US,United States of America,AMRO,26070,772133
4/22/2020,US,United States of America,AMRO,26428,798561
4/23/2020,US,United States of America,AMRO,25927,824488
4/24/2020,US,United States of America,AMRO,30470,854958
4/25/2020,US,United States of America,AMRO,33211,888169
4/26/2020,US,United States of America,AMRO,34778,922947
4/27/2020,US,United States of America,AMRO,33603,956550
4/28/2020,US,United States of America,AMRO,26063,982613
4/29/2020,US,United States of America,AMRO,23758,1006371
4/30/2020,US,United States of America,AMRO,23935,1030306
5/1/2020,US,United States of America,AMRO,26774,1057080
5/2/2020,US,United States of America,AMRO,31221,1088301
5/3/2020,US,United States of America,AMRO,33082,1121383
5/4/2020,US,United States of America,AMRO,28292,1149675
5/5/2020,US,United States of America,AMRO,25927,1175602
5/6/2020,US,United States of America,AMRO,22324,1197926
5/7/2020,US,United States of America,AMRO,22878,1220804
5/8/2020,US,United States of America,AMRO,25440,1246244
5/9/2020,US,United States of America,AMRO,28552,1274796
5/10/2020,US,United States of America,AMRO,28833,1303629
5/11/2020,US,United States of America,AMRO,25917,1329546
5/12/2020,US,United States of America,AMRO,20656,1350202
5/13/2020,US,United States of America,AMRO,19950,1370152
5/14/2020,US,United States of America,AMRO,23902,1394054
5/15/2020,US,United States of America,AMRO,17336,1411390
5/16/2020,US,United States of America,AMRO,34643,1446033
5/17/2020,US,United States of America,AMRO,26628,1472661
5/18/2020,US,United States of America,AMRO,26081,1498742
5/19/2020,US,United States of America,AMRO,19917,1518659
5/20/2020,US,United States of America,AMRO,22744,1541403
5/21/2020,US,United States of America,AMRO,21923,1563326
5/22/2020,US,United States of America,AMRO,23506,1586832
5/23/2020,US,United States of America,AMRO,26191,1613023
5/24/2020,US,United States of America,AMRO,25963,1638986
5/25/2020,US,United States of America,AMRO,21465,1660451
5/26/2020,US,United States of America,AMRO,20651,1681102
5/27/2020,US,United States of America,AMRO,19379,1700481
5/28/2020,US,United States of America,AMRO,17510,1717991
5/29/2020,US,United States of America,AMRO,19508,1737499
5/30/2020,US,United States of America,AMRO,24182,1761681
5/31/2020,US,United States of America,AMRO,23741,1785422
6/1/2020,US,United States of America,AMRO,24127,1809549
6/2/2020,US,United States of America,AMRO,21466,1831015
6/3/2020,US,United States of America,AMRO,17157,1848172
6/4/2020,US,United States of America,AMRO,20974,1869146
6/5/2020,US,United States of America,AMRO,20695,1889841
6/6/2020,US,United States of America,AMRO,20870,1910711
6/7/2020,US,United States of America,AMRO,24491,1935202
6/8/2020,US,United States of America,AMRO,23285,1958487
6/9/2020,US,United States of America,AMRO,18455,1976942
6/10/2020,US,United States of America,AMRO,18151,1995093
6/11/2020,US,United States of America,AMRO,18581,2013674
6/12/2020,US,United States of America,AMRO,22181,2035855
6/13/2020,US,United States of America,AMRO,22890,2058745
6/14/2020,US,United States of America,AMRO,28333,2087078
6/15/2020,US,United States of America,AMRO,26434,2113512
6/16/2020,US,United States of America,AMRO,20778,2134290
6/17/2020,US,United States of America,AMRO,20591,2154881
6/18/2020,US,United States of America,AMRO,24777,2179658
6/19/2020,US,United States of America,AMRO,25816,2205474
6/20/2020,US,United States of America,AMRO,28520,2233994
6/21/2020,US,United States of America,AMRO,33105,2267099
6/22/2020,US,United States of America,AMRO,33467,2300566
6/23/2020,US,United States of America,AMRO,27345,2327911
6/24/2020,US,United States of America,AMRO,28698,2356609
6/25/2020,US,United States of America,AMRO,37887,2394496
6/26/2020,US,United States of America,AMRO,37320,2431816
6/27/2020,US,United States of America,AMRO,47021,2478837
6/28/2020,US,United States of America,AMRO,46540,2525377
6/29/2020,US,United States of America,AMRO,43653,2569030
6/30/2020,US,United States of America,AMRO,37583,2606613
7/1/2020,US,United States of America,AMRO,38517,2645130
7/2/2020,US,United States of America,AMRO,47253,2692383
7/3/2020,US,United States of America,AMRO,59342,2751725
7/4/2020,US,United States of America,AMRO,55452,2807177
7/5/2020,US,United States of America,AMRO,60366,2867543
7/6/2020,US,United States of America,AMRO,48978,2916521
7/7/2020,US,United States of America,AMRO,40413,2956934
7/8/2020,US,United States of America,AMRO,50763,3007697
7/9/2020,US,United States of America,AMRO,56754,3064451
7/10/2020,US,United States of America,AMRO,64775,3129226
7/11/2020,US,United States of America,AMRO,61943,3191169
7/12/2020,US,United States of America,AMRO,68579,3259748
